id,food_group_id,name,calories,carbs,protein,fat,fibre
14296,0,"Beverages, lemonade-flavor drink, powder",380,97.9,0,1.01,0
14297,0,"Beverages, lemonade-flavor drink, powder, prepared with water",27,6.9,0,0.07,0
14303,0,"Limeade, frozen concentrate, prepared with water",52,13.79,0,0,0
14305,0,"Malt beverage, includes non-alcoholic beer",37,8.05,0.21,0.12,0
14309,0,"Beverages, OVALTINE, Classic Malt powder",372,93.33,0,0,0
14310,0,"Beverages, Malted drink mix, natural, with added nutrients, powder, prepared with whole milk",86,10.67,3.67,3.21,0
14311,0,"Beverages, Malted drink mix, natural, powder, dairy based.",428,71.21,14.29,9.52,0.1
14312,0,"Beverages, Malted drink mix, natural, powder, prepared with whole milk",88,10.23,3.86,3.62,0.1
14315,0,"Beverages, OVALTINE, chocolate malt powder",372,92.96,0,0,0
14316,0,"Beverages, Malted drink mix, chocolate, with added nutrients, powder, prepared with whole milk",87,11.19,3.29,3.26,0.4
14317,0,"Beverages, malted drink mix, chocolate, powder",411,86.94,5.1,4.76,4.8
14318,0,"Beverages, Malted drink mix, chocolate, powder, prepared with whole milk",85,11.2,3.37,3.29,0.5
14323,0,"Beverages, orange drink, canned, with added vitamin C",49,12.34,0,0.07,0
14327,0,"Beverages, orange and apricot juice drink, canned",51,12.7,0.3,0.1,0.1
14334,0,"Beverages, pineapple and grapefruit juice drink, canned",47,11.6,0.2,0.1,0.1
14341,0,"Beverages, pineapple and orange juice drink, canned",50,11.8,1.3,0,0.1
14347,0,"Shake, fast food, vanilla",148,19.59,3.37,6.52,0.9
14350,0,"Strawberry-flavor beverage mix, powder",389,99.1,0.1,0.2,0
14351,0,"Beverages, Strawberry-flavor beverage mix, powder, prepared with whole milk",88,12.3,3,3.1,0
14352,0,"Beverages, tea, black, brewed, prepared with tap water, decaffeinated",1,0.3,0,0,0
14353,0,"Beverages, tea, instant, decaffeinated, unsweetened",315,58.66,20.21,0,8.5
14355,0,"Beverages, tea, black, brewed, prepared with tap water",1,0.3,0,0,0
14356,0,"Beverages, tea, instant, decaffeinated, lemon, diet",338,85.4,3.3,0.6,0
14357,0,"Beverages, tea, instant, decaffeinated, lemon, sweetened",401,98.55,0.12,0.73,0
14366,0,"Beverages, tea, instant, unsweetened, powder",315,58.66,20.21,0,8.5
14367,0,"Beverages, tea, instant, unsweetened, prepared with water",1,0.17,0.06,0,0
14368,0,"Beverages, tea, instant, lemon, unsweetened",345,78.52,7.4,0.18,5
14370,0,"Beverages, tea, instant, lemon, sweetened, powder",401,98.55,0.12,0.73,0.7
14371,0,"Beverages, tea, instant, lemon, sweetened, prepared with water",35,8.61,0.01,0.06,0.1
14375,0,"Beverages, tea, instant, sweetened with sodium saccharin, lemon-flavored, powder",338,85.4,3.3,0.6,0
14376,0,"Beverages, tea, instant, lemon, diet",2,0.44,0.02,0,0
14381,0,"Beverages, tea, herb, other than chamomile, brewed",1,0.2,0,0,0
14384,0,"Beverages, water, bottled, PERRIER",0,0,0,0,0
14385,0,"Beverages, water, bottled, POLAND SPRING",0,0,0,0,0
14390,0,"Beverages, cocoa mix, with aspartame, powder, prepared with water",29,5.61,1.21,0.23,0.6
14400,0,"Beverages, carbonated, cola, fast-food cola",37,9.56,0.07,0.02,0
14405,0,"Beverages, fruit punch juice drink, frozen concentrate",175,43.1,0.3,0.7,0.2
14406,0,"Beverages, fruit punch juice drink, frozen concentrate, prepared with water",42,11.4,0.07,0.17,0
14407,0,"Beverages, orange-flavor drink, breakfast type, powder",386,98.94,0,0,0.4
14408,0,"Beverages, orange-flavor drink, breakfast type, powder, prepared with water",49,12.65,0,0,0.1
14409,0,"Beverages, Orange-flavor drink, breakfast type, low calorie, powder",217,85.9,3.6,0,3.8
14411,0,"Beverages, water, tap, drinking",0,0,0,0,0
14412,0,"Beverages, water, tap, well",0,0,0,0,0
14414,0,"Alcoholic beverage, liqueur, coffee, 53 proof",336,46.8,0.1,0.3,0
14415,0,"Alcoholic beverage, liqueur, coffee with cream, 34 proof",327,20.9,2.8,15.7,0
14416,0,"Beverages, carbonated, low calorie, cola or pepper-type, with aspartame, contains caffeine",2,0.29,0.11,0.03,0
14421,0,"Beverages, coffee substitute, cereal grain beverage, powder, prepared with whole milk",65,5.6,3.3,3.3,0.1
14422,0,"Beverages, Dairy drink mix, chocolate, reduced calorie, with low-calorie sweeteners, powder",329,51.4,25,2.6,9.4
14423,0,"Beverages, dairy drink mix, chocolate, reduced calorie, with aspartame, powder, prepared with water and ice",29,4.51,2.19,0.23,0.8
14424,0,"Beverages, Orange-flavor drink, breakfast type, with pulp, frozen concentrate. Not manufactured anymore.",172,42.9,0.1,0.5,0.2
14425,0,"Beverages, Orange-flavor drink, breakfast type, with pulp, frozen concentrate, prepared with water",49,12.21,0.03,0.14,0
14426,0,"Beverages, Orange drink, breakfast type, with juice and pulp, frozen concentrate",153,39,0.4,0,0.1
14427,0,"Beverages, Orange drink, breakfast type, with juice and pulp, frozen concentrate, prepared with water",45,11.32,0.12,0,0
14428,0,"Beverages, shake, fast food, strawberry",113,18.9,3.4,2.8,0.4
14429,0,"Beverages, water, tap, municipal",0,0,0,0,0
14430,0,"Cranberry juice cocktail, frozen concentrate",201,51.45,0.05,0,0.2
14431,0,"Cranberry juice cocktail, frozen concentrate, prepared with water",47,11.81,0.01,0,0
14432,0,"Beverages, water, bottled, non-carbonated, DANNON",0,0,0,0,0
14433,0,"Beverages, water, bottled, non-carbonated, PEPSI, AQUAFINA",0,0,0,0,0
14434,0,"Beverages, The COCA-COLA company, DASANI, water, bottled, non-carbonated",0,0,0,0,0
14436,0,"Beverages, orange breakfast drink, ready-to-drink, with added nutrients",53,13.2,0,0,0.1
14437,0,"Beverages, water, bottled, non-carbonated, CALISTOGA",0,0,0,0,0
14438,0,"Beverages, water, bottled, non-carbonated, CRYSTAL GEYSER",0,0,0,0,0
14439,0,"Water, bottled, non-carbonated, NAYA",0,0,0,0,0
14440,0,"Beverages, water, bottled, non-carbonated, DANNON Fluoride To Go",0,0.03,0,0,0
14450,0,"Beverages, drink mix, QUAKER OATS, GATORADE, orange flavor, powder",388,94.11,0,1.23,0
14460,0,"Beverages, PEPSICO QUAKER, Gatorade, G performance O 2, ready-to-drink.",26,6.43,0,0,0
14461,0,"Beverages, COCA-COLA, POWERADE, lemon-lime flavored, ready-to-drink",32,7.84,0,0.05,0
14462,0,"Beverages, Propel Zero, fruit-flavored, non-carbonated",5,1.14,0,0,0
14475,0,"Beverages, ARIZONA, tea, ready-to-drink, lemon",39,9.77,0,0,0
14476,0,"Beverages, LIPTON BRISK, tea, black, ready-to-drink, lemon",35,8.81,0,0,0
14530,0,"Whiskey sour mix, bottled, with added potassium and sodium",84,21.4,0.1,0.1,0
14531,0,"Alcoholic beverage, whiskey sour",149,13.17,0,0.03,0
14532,0,"Alcoholic beverage, distilled, all (gin, rum, vodka, whiskey) 94 proof",275,0,0,0,0
14533,0,"Alcoholic beverage, distilled, all (gin, rum, vodka, whiskey) 100 proof",295,0,0,0,0
14534,0,"Alcoholic beverage, liqueur, coffee, 63 proof",308,32.2,0.1,0.3,0
14536,0,"Alcoholic beverage, wine, dessert, dry",152,11.67,0.2,0,0
14537,0,"Carbonated beverage, low calorie, other than cola or pepper, with sodium saccharin, without caffeine",0,0.1,0,0,0
14538,0,"Beverages, Cocoa mix, low calorie, powder, with added calcium, phosphorus, aspartame, without added sodium or vitamin A",359,58,25.1,3,1.1
14541,0,"Beverages, fruit punch-flavor drink, powder, without added sodium, prepared with water",37,9.47,0,0.01,0
14542,0,"Lemonade, frozen concentrate, pink",192,48.86,0.22,0.69,0.3
14543,0,"Beverages, lemonade, frozen concentrate, pink, prepared with water",43,10.81,0.05,0.15,0.1
14544,0,"Beverages, tea, black, brewed, prepared with distilled water",1,0.3,0,0,0
14545,0,"Beverages, tea, herb, brewed, chamomile",1,0.2,0,0,0
14548,0,"Beverages, tea, instant, lemon, with added ascorbic acid",385,97.6,0.6,0.3,0
14550,0,"Alcoholic beverage, distilled, all (gin, rum, vodka, whiskey) 86 proof",250,0.1,0,0,0
14551,0,"Alcoholic beverage, distilled, all (gin, rum, vodka, whiskey) 90 proof",263,0,0,0,0
14552,0,"Carbonated beverage, chocolate-flavored soda",42,10.7,0,0,0
14553,0,"Beverages, Wine, non-alcoholic",6,1.1,0.5,0,0
14555,0,"Water, bottled, generic",0,0,0,0,0
14557,0,"Beverages, chocolate-flavor beverage mix for milk, powder, with added nutrients",400,90.28,4.55,2.27,4.5
14558,0,"Beverages, chocolate-flavor beverage mix for milk, powder, with added nutrients, prepared with whole milk",89,11.87,3.27,3.17,0.4
14559,0,"Beverages, water, bottled, non-carbonated, EVIAN",0,0,0,0,0
14599,0,"Beverages, Powerade Zero Ion4, calorie-free, assorted flavors",0,0,0,0,0
14601,0,"Beverages, WENDY'S, tea, ready-to-drink, unsweetened",1,0,0.22,0,0
14602,0,"Alcoholic Beverage, wine, table, red, Merlot",83,2.51,0.07,0,0
14604,0,"Water, non-carbonated, bottles, natural fruit flavors, sweetened with low calorie sweetener",1,0.13,0,0,0
14605,0,"Beverages, Water with added vitamins and minerals, bottles, sweetened, assorted fruit flavors",22,5.49,0,0,0
14607,0,"Beverages, V8 SPLASH Juice Drinks, Diet Berry Blend",4,1.23,0,0,0
14608,0,"Beverages, V8 SPLASH Juice Drinks, Diet Fruit Medley",4,1.26,0,0,0
14609,0,"Beverages, V8 SPLASH Juice Drinks, Diet Strawberry Kiwi",4,1.26,0,0,0
14610,0,"Beverages, V8 SPLASH Juice Drinks, Diet Tropical Blend",4,1.26,0,0,0
14611,0,"Beverages, V8 SPLASH Juice Drinks, Berry Blend",29,7.41,0,0,0
14612,0,"Beverages, V8 SPLASH Juice Drinks, Fruit Medley",33,7.82,0,0,0
14613,0,"Beverages, V8 SPLASH Juice Drinks, Guava Passion Fruit",33,7.82,0,0,0
14614,0,"Beverages, V8 SPLASH Juice Drinks, Mango Peach",33,8.23,0,0,0
14615,0,"Beverages, V8 SPLASH Juice Drinks, Orange Pineapple",29,7.41,0,0,0
14616,0,"Beverages, V8 SPLASH Juice Drinks, Orchard Blend",33,7.82,0,0,0
14617,0,"Beverages, V8 SPLASH Juice Drinks, Strawberry Banana",29,7.41,0,0,0
14618,0,"Beverages, V8 SPLASH Juice Drinks, Strawberry Kiwi",29,7.41,0,0,0
14619,0,"Beverages, V8 SPLASH Juice Drinks, Tropical Blend",29,7.41,0,0,0
14620,0,"Beverages, V8 V-FUSION Juices, Peach Mango",49,11.38,0.41,0,0
14621,0,"Beverages, V8 V-FUSION Juices, Strawberry Banana",49,11.79,0.41,0,0
14622,0,"Beverages, V8 V-FUSION Juices, Tropical",49,11.38,0.41,0,0
14623,0,"Beverages, V8 V- FUSION Juices, Acai Berry",45,10.98,0,0,0
14625,0,"Beverages, Energy drink, AMP",46,12.08,0.25,0.08,0
14626,0,"Beverages, Energy drink, FULL THROTTLE",46,12.08,0.25,0.08,0
14627,0,"Beverages, Energy Drink, Monster, fortified with vitamins C, B2, B3, B6, B12",47,11.28,0.47,0,0
14628,0,"Beverages, Energy drink, AMP, sugar free",2,1.03,0,0,0
14629,0,"Beverages, Energy drink, ROCKSTAR",58,12.7,0.34,0.22,0
14630,0,"Beverages, Energy drink, ROCKSTAR, sugar free",4,0.7,0.25,0.08,0
14631,0,"Beverages, Horchata, dry mix, unprepared, variety of brands, all with morro seeds",413,79.05,7.5,7.46,4
14632,0,"Beverages, Meal supplement drink, canned, peanut flavor",101,14.74,3.5,3.07,0
14633,0,"Beverages, Vegetable and fruit juice drink, reduced calorie, with low-calorie sweetener, added vitamin C",4,1.1,0,0,0
14634,0,"Beverages, milk beverage, reduced fat, flavored and sweetened, Ready-to-drink,  added calcium, vitamin A and vitamin D",77,12.08,3.05,1.83,0.4
14635,0,"Beverages, vegetable and fruit juice blend, 100% juice, with added vitamins A, C, E",46,11.15,0.3,0.01,0
14636,0,"Beverages, fruit juice drink, reduced sugar, with vitamin E added",39,10,0,0.07,0
14637,0,"Water, with corn syrup and/or sugar and low calorie sweetener, fruit flavored",18,4.5,0,0,0
14638,0,"Beverages, Horchata, as served in restaurant",54,11.52,0.48,0.71,0
14639,0,"Beverages, rice milk, unsweetened",47,9.17,0.28,0.97,0.3
14640,0,"Beverages, Energy drink, VAULT, citrus flavor",49,12.99,0,0,0
14641,0,"Beverages, Energy drink, VAULT Zero, sugar-free, citrus flavor",1,0.7,0.25,0.08,0
14644,0,"Beverages, PEPSICO QUAKER, Gatorade G2, low calorie",8,1.94,0.05,0.01,0
14645,0,"Beverages, Fruit flavored drink, less than 3% juice, not fortified with vitamin C",64,16.03,0,0,0
14646,0,"Beverages, Fruit flavored drink containing less than 3% fruit juice, with high vitamin C",27,6.67,0,0,0
14647,0,"Beverages, Fruit flavored drink, reduced sugar, greater than 3% fruit juice, high vitamin C, added calcium",29,6.67,0,0.37,0
14648,0,"Beverages, fruit juice drink, greater than 3% fruit juice, high vitamin C and added thiamin",54,13.16,0.13,0,0.1
14649,0,"Beverages, tea, hibiscus, brewed",0,0,0,0,0
14651,0,"Beverages, fruit juice drink, greater than 3% juice, high vitamin C",46,11.35,0.13,0.11,0.1
14654,0,"Beverages, nutritional shake mix, high protein, powder",392,20.38,53.57,10.71,0
15001,8,"Fish, anchovy, european, raw",131,0,20.35,4.84,0
15002,8,"Fish, anchovy, european, canned in oil, drained solids",210,0,28.89,9.71,0
15003,8,"Fish, bass, fresh water, mixed species, raw",114,0,18.86,3.69,0
15004,8,"Fish, bass, striped, raw",97,0,17.73,2.33,0
15005,8,"Fish, bluefish, raw",124,0,20.04,4.24,0
15006,8,"Fish, burbot, raw",90,0,19.31,0.81,0
15007,8,"Fish, butterfish, raw",146,0,17.28,8.02,0
15008,8,"Fish, carp, raw",127,0,17.83,5.6,0
15009,8,"Fish, carp, cooked, dry heat",162,0,22.86,7.17,0
15010,8,"Fish, catfish, channel, wild, raw",95,0,16.38,2.82,0
15011,8,"Fish, catfish, channel, cooked, breaded and fried",229,8.04,18.09,13.33,0.7
15012,8,"Fish, caviar, black and red, granular",264,4,24.6,17.9,0
15013,8,"Fish, cisco, raw",98,0,18.99,1.91,0
15014,8,"Fish, cisco, smoked",177,0,16.36,11.9,0
15015,8,"Fish, cod, Atlantic, raw",82,0,17.81,0.67,0
15016,8,"Fish, cod, Atlantic, cooked, dry heat",105,0,22.83,0.86,0
15017,8,"Fish, cod, Atlantic, canned, solids and liquid",105,0,22.76,0.86,0
15018,8,"Fish, cod, Atlantic, dried and salted",290,0,62.82,2.37,0
15019,8,"Fish, cod, Pacific, raw (may have been previously frozen)",69,0,15.27,0.41,0
15020,8,"Fish, croaker, Atlantic, raw",104,0,17.78,3.17,0
15021,8,"Fish, croaker, Atlantic, cooked, breaded and fried",221,7.54,18.2,12.67,0.4
15022,8,"Fish, cusk, raw",87,0,18.99,0.69,0
15023,8,"Fish, mahimahi, raw",85,0,18.5,0.7,0
15024,8,"Fish, drum, freshwater, raw",119,0,17.54,4.93,0
15025,8,"Fish, eel, mixed species, raw",184,0,18.44,11.66,0
15026,8,"Fish, eel, mixed species, cooked, dry heat",236,0,23.65,14.95,0
15027,8,"Fish, fish sticks, frozen, prepared",277,21.66,11.01,16.23,1.5
15028,8,"Fish, flatfish (flounder and sole species), raw",70,0,12.41,1.93,0
15029,8,"Fish, flatfish (flounder and sole species), cooked, dry heat",86,0,15.24,2.37,0
15030,8,"Fish, gefiltefish, commercial, sweet recipe",84,7.41,9.07,1.73,0
15031,8,"Fish, grouper, mixed species, raw",92,0,19.38,1.02,0
15032,8,"Fish, grouper, mixed species, cooked, dry heat",118,0,24.84,1.3,0
15033,8,"Fish, haddock, raw",74,0,16.32,0.45,0
15034,8,"Fish, haddock, cooked, dry heat",90,0,19.99,0.55,0
15035,8,"Fish, haddock, smoked",116,0,25.23,0.96,0
15036,8,"Fish, halibut, Atlantic and Pacific, raw",91,0,18.56,1.33,0
15037,8,"Fish, halibut, Atlantic and Pacific, cooked, dry heat",111,0,22.54,1.61,0
15038,8,"Fish, halibut, Greenland, raw",186,0,14.37,13.84,0
15039,8,"Fish, herring, Atlantic, raw",158,0,17.96,9.04,0
15040,8,"Fish, herring, Atlantic, cooked, dry heat",203,0,23.03,11.59,0
15041,8,"Fish, herring, Atlantic, pickled",262,9.64,14.19,18,0
15042,8,"Fish, herring, Atlantic, kippered",217,0,24.58,12.37,0
15043,8,"Fish, herring, Pacific, raw",195,0,16.39,13.88,0
15044,8,"Fish, ling, raw",87,0,18.99,0.64,0
15045,8,"Fish, lingcod, raw",85,0,17.66,1.06,0
15046,8,"Fish, mackerel, Atlantic, raw",205,0,18.6,13.89,0
15047,8,"Fish, mackerel, Atlantic, cooked, dry heat",262,0,23.85,17.81,0
15048,8,"Fish, mackerel, jack, canned, drained solids",156,0,23.19,6.3,0
15049,8,"Fish, mackerel, king, raw",105,0,20.28,2,0
15050,8,"Fish, mackerel, Pacific and jack, mixed species, raw",158,0,20.07,7.89,0
15051,8,"Fish, mackerel, spanish, raw",139,0,19.29,6.3,0
15052,8,"Fish, mackerel, spanish, cooked, dry heat",158,0,23.59,6.32,0
15053,8,"Fish, milkfish, raw",148,0,20.53,6.73,0
15054,8,"Fish, monkfish, raw",76,0,14.48,1.52,0
15055,8,"Fish, mullet, striped, raw",117,0,19.35,3.79,0
15056,8,"Fish, mullet, striped, cooked, dry heat",150,0,24.81,4.86,0
15057,8,"Fish, ocean perch, Atlantic, raw",79,0,15.31,1.54,0
15058,8,"Fish, ocean perch, Atlantic, cooked, dry heat",96,0,18.51,1.87,0
15059,8,"Fish, pout, ocean, raw",79,0,16.64,0.91,0
15060,8,"Fish, perch, mixed species, raw",91,0,19.39,0.92,0
15061,8,"Fish, perch, mixed species, cooked, dry heat",117,0,24.86,1.18,0
15062,8,"Fish, pike, northern, raw",88,0,19.26,0.69,0
15063,8,"Fish, pike, northern, cooked, dry heat",113,0,24.69,0.88,0
15064,8,"Fish, pike, walleye, raw",93,0,19.14,1.22,0
15065,8,"Fish, pollock, Atlantic, raw",92,0,19.44,0.98,0
15066,8,"Fish, pollock, Alaska, raw (may have been previously frozen)",56,0,12.19,0.41,0
15067,8,"Fish, pollock, Alaska, cooked, dry heat (may have been previously frozen)",111,0,23.48,1.18,0
15068,8,"Fish, pompano, florida, raw",164,0,18.48,9.47,0
15069,8,"Fish, pompano, florida, cooked, dry heat",211,0,23.69,12.14,0
15070,8,"Fish, rockfish, Pacific, mixed species, raw",90,0,18.36,1.34,0
15071,8,"Fish, rockfish, Pacific, mixed species, cooked, dry heat",109,0,22.23,1.62,0
15072,8,"Fish, roe, mixed species, raw",143,1.5,22.32,6.42,0
15073,8,"Fish, roughy, orange, raw",76,0,16.41,0.7,0
15074,8,"Fish, sablefish, raw",195,0,13.41,15.3,0
15075,8,"Fish, sablefish, smoked",257,0,17.65,20.14,0
15076,8,"Fish, salmon, Atlantic, wild, raw",142,0,19.84,6.34,0
15077,8,"Fish, salmon, chinook, smoked",117,0,18.28,4.32,0
15078,8,"Fish, salmon, chinook, raw",179,0,19.93,10.43,0
15079,8,"Fish, salmon, chum, raw",120,0,20.14,3.77,0
15080,8,"Fish, salmon, chum, canned, drained solids with bone",141,0,21.43,5.5,0
15081,8,"Fish, salmon, coho, wild, raw",146,0,21.62,5.93,0
15082,8,"Fish, salmon, coho, wild, cooked, moist heat",184,0,27.36,7.5,0
15083,8,"Fish, salmon, pink, raw",127,0,20.5,4.4,0
15084,8,"Fish, salmon, pink, canned, total can contents",129,0,19.68,4.97,0
15085,8,"Fish, salmon, sockeye, raw",131,0,22.25,4.69,0
15086,8,"Fish, salmon, sockeye, cooked, dry heat",156,0,26.48,5.57,0
15087,8,"Fish, salmon, sockeye, canned, drained solids",167,0,23.59,7.39,0
15088,8,"Fish, sardine, Atlantic, canned in oil, drained solids with bone",208,0,24.62,11.45,0
15089,8,"Fish, sardine, Pacific, canned in tomato sauce, drained solids with bone",185,0.54,20.86,10.45,0.1
15090,8,"Fish, scup, raw",105,0,18.88,2.73,0
15091,8,"Fish, sea bass, mixed species, raw",97,0,18.43,2,0
15092,8,"Fish, sea bass, mixed species, cooked, dry heat",124,0,23.63,2.56,0
15093,8,"Fish, seatrout, mixed species, raw",104,0,16.74,3.61,0
15094,8,"Fish, shad, american, raw",197,0,16.93,13.77,0
15095,8,"Fish, shark, mixed species, raw",130,0,20.98,4.51,0
15096,8,"Fish, shark, mixed species, cooked, batter-dipped and fried",228,6.39,18.62,13.82,0
15097,8,"Fish, sheepshead, raw",108,0,20.21,2.41,0
15098,8,"Fish, sheepshead, cooked, dry heat",126,0,26.02,1.63,0
15099,8,"Fish, smelt, rainbow, raw",97,0,17.63,2.42,0
15100,8,"Fish, smelt, rainbow, cooked, dry heat",124,0,22.6,3.1,0
15101,8,"Fish, snapper, mixed species, raw",100,0,20.51,1.34,0
15102,8,"Fish, snapper, mixed species, cooked, dry heat",128,0,26.3,1.72,0
15103,8,"Fish, spot, raw",123,0,18.51,4.9,0
15104,8,"Fish, sturgeon, mixed species, raw",105,0,16.14,4.04,0
15105,8,"Fish, sturgeon, mixed species, cooked, dry heat",135,0,20.7,5.18,0
15106,8,"Fish, sturgeon, mixed species, smoked",173,0,31.2,4.4,0
15107,8,"Fish, sucker, white, raw",92,0,16.76,2.32,0
15108,8,"Fish, sunfish, pumpkin seed, raw",89,0,19.4,0.7,0
15109,8,"Fish, surimi",99,6.85,15.18,0.9,0
15110,8,"Fish, swordfish, raw",144,0,19.66,6.65,0
15111,8,"Fish, swordfish, cooked, dry heat",172,0,23.45,7.93,0
15112,8,"Fish, tilefish, raw",96,0,17.5,2.31,0
15113,8,"Fish, tilefish, cooked, dry heat",147,0,24.49,4.69,0
15114,8,"Fish, trout, mixed species, raw",148,0,20.77,6.61,0
15115,8,"Fish, trout, rainbow, wild, raw",119,0,20.48,3.46,0
15116,8,"Fish, trout, rainbow, wild, cooked, dry heat",150,0,22.92,5.82,0
15117,8,"Fish, tuna, fresh, bluefin, raw",144,0,23.33,4.9,0
15118,8,"Fish, tuna, fresh, bluefin, cooked, dry heat",184,0,29.91,6.28,0
